address	label	balance	total_received_BTC	total_sent_BTC	total_received_USD	total_sent_USD	transaction_fee	transaction_fee_Variance	transaction_number	payment_transactions	receipt_transactions	first_time	last_time	lifetime	total_output_slots	total_input_slots	activity_w	activity_d	activity_time	max_sent_amount	min_sent_amount	max_received_amount	min_received_amount	received_Variance_BTC	sent_Variance_BTC	received_Variance_USD	sent_Variance_USD	max_sent_transaction_id	min_sent_transaction_id	max_received_transaction_id	min_received_transaction_id	sent_counters	received_counters	watchback_checked	gs_checked
1JTPALHNJXDLMyuDNt7d52XQ7RAtd5o63Q	Ransomware	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JTPYXaQmtHvVaCqKJdDpMUThf8YvKa2LE	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	-1	-1
1JTQHpScSew2ryGoAvFgRy9o2bm2eaFzC3	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JTSYjmtb331AAeraiFCiJz9kL7bFrBzps	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JTSpijWGfXGteasCaLTNfhDxvxDJhydr8	Sextortion Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JTSw7zt8oFXjGVdVPm3z9rfi5P6V4yZrM	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JTT4FLG2DCzYzrw4QfVbiwNATwHXVXyQz	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JTUPhCukZtTtajrT9Ag3UeP7FjqAoxiqC	Ransomware	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JTUjvzUgfR3GidVsQGRWCvqGEN4ZgjgFs	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	-1	-1
1JTWFznbsdMchcJgKTSW7wKAgTNPY4ysyT	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JTXFxpeFPhHoedT9UEWdvq82qRYDvACCG	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JTfy7YmpYRn4Ju4JbDTtRaNZyRMWjeNsm	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	-1	-1
1JTjH1i5xjxsiuEZfEYaZNGBW6ZtXPaEpp	Ransomware	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	-1	-1
1JTphKTyq9D7adGrQEmjKwGdehHEKNwLQ	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JTpxo58JCCQ9jmT6yGsfUMsutezPEtZBD	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JTqWn6d1jjQdF1P34YEkiQfDCciP56k8z	Sextortion Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JTrXq535Sn9Gf6sr786Prc3W2N8LHQKbj	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JTsCs7fEzk5eqWob6pDWdLJcNbhY6LTDe	Sextortion Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JTtUREs9pjPLcyStvRgRra8CrGRXxuBh4	Ransomware	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JTthWqxJukQ6mHM4XMB4J9T6ZQLRnJNpV	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JTuCAueLLVNnwHRpPFZvVUQQWBt493to6	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	1
1JTv1DQsEtB4PGf1CSLEEFtaCTyH6UkGeV	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JTx17GDumnjLF2W8Crj5H8seUBVbZvDSZ	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JTy2H8931HwcHp2A8ZcKeXjNunBLutuAg	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JUA6HuVB7bccEjyJTQ35s2U57KqMjzyE6	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JUEdsb9DHdKzd6qCwxiC2fnVUWwbQ83Bo	Sextortion Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JUFRXarBYrZs5ZgMRjZHWiE6kJ5yu7dSC	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JUMUiyQhyQYEz9c1uuQsaLUqLRh5fQTfs	Ransomware	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JUP5eUxMfvWVxddYFkFgw9hYDpafJzi8F	Ransomware	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	1
1JUPtgv3aY9EHNvwoAdFrt9ZCcgiUW48im	Sextortion Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	-1	-1
1JUWJDDyK6pYFpXbKqt7K4YsVfahhiA4XG	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JUaEzcsTC6828HnsFM551Z81qfHMYy7dk	Sextortion Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JUcRKppi1hGSi7ymbtzbDq6xKS6NTo5Wa	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JUdpG5qkQhRHv1HwRgV9QkqQTniJCy6oY	Ransomware	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JUeNHKqpRcrd2BSVKEn1QHrYbDYwWcpFk	Ransomware	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	-1	-1
1JUgApTyBhAukJshLhCv9zHeHr3YVDr5QT	Ransomware	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JUiks2ZaARVubK1q7wpPzAykcvnKCBuR1	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	-1	-1
1JUk5KGYsnHjZJLBmkWBcfvNPgQNL94dXa	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JUmi8BvxdVbwLmFfFtUFzKA5rEome9mF6	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	-1	-1
1JUs4WrAUuWLyarNx5Rsn88cbCN7qbYovT	Sextortion Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JV9fsWr26HyDoX8N6QPM15vS18JmzVEP6	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JVKPhhN3YHrghpVDotejVRfxxQr3tJNE4	Ransomware	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	-1	-1
1JVL8dFCyGQLorAwNk2fYJcJKXoTUQ9RnQ	Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	-1	-1
1JVNkKBLjnCYh2hRFjXYgZUCgEzLaRFaz7	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JVTCX1BQfhdGveVLi9j1pon6aNeM2uj4A	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JVTxNzmnmtmhkqpqE7a6D373SgJp4JKP6	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JVbQjArKeFT7qaBTCZMVUDxze61KJETan	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JVcf77XP41v3JWmyKqzCu1gj2jyaS45iM	Sextortion Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JVemYVP6NiMPg7946Pqyq1XmubiyABVnG	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JViajbL8tRawTUnzjnTkag24Xwu89UvxR	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	-1	-1
1JVjSWY8832euyJ2XSUwf94i2uMf5Hwu3o	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JVjdvUGnF7xD3JRF7gQiv4bbSeVNDEAKF	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JVjhsSnDUgfGtdZbD6QrfUoD2Kt74rrHJ	Ransomware	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JVmCwyq381TrvHHGTy2osm4RUompVAUwq	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JVmeEXAnhvkAYtvNnPdc7KVCmLTFZ2DP1	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JVmptWNEHSaUg98Sck1LxDnQhYaMVXsBF	Sextortion Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	-1	-1
1JVp18qrcJDPoQTJzKH4Y5fo6H1bZvN6sv	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JVtGAq79ha4uPKPeqkMywebuVp8giBhng	Sextortion Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JVwNuYSTeSKzqGKUxC7LKY157ui29pP87	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JVwfYTiimwyXzpXuoijjjMG6snKkBCJQh	Sextortion Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JVz4NjZe8FMMmzzysrv3v79grtcko3qH9	Sextortion Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JW273tScsLC1hgiXpZKwMtxqrgrw5brJZ	Ransomware	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	-1	-1
1JW2GWLTJr84u9XUih54RHWUfzNYH6gm8p	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JW3e9PdsVoSwjLAKxF2hNT4nBUaB2bKid	Sextortion Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JW4bxZ7rGRuJokKcnpsw6X7Kti4c1MVA3	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	-1	-1
1JW5z5mvDwBsqG5NPXAS2zSSfkwNKYKKPX	Ransomware	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	-1	-1
1JW7ghDoDcSFfcL1GfGHGyCKryRqd38P5X	Ransomware	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	-1	-1
1JW7whVMsDiPypU4HeCUmjkd9jKADoayBR	Sextortion Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JWAnhRRS8kidq9umwe9UakwZDafBodm9y	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JWAoPHuMzHD7PVTf2nYJ2uGze3ev9z36W	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JWDAKXcd6BHem3knKCcRLdG7DwZY337i2	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JWHEKyZQUiK1qGBE8NkDjn7Pysdcr1y1f	Sextortion Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JWHvvTwaJXwvsMNi3msY56zZhmgWmvq5b	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JWJmKAiaFkKNxCWMjYsRmDncydiMEBsdT	Ransomware	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JWTmiiLAdvVQ4CBq6vgxSt88TQ7eYKeHp	Sextortion Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JWUGXh3KxQ1p4epJrowEZ9K2yFcQfzToR	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JWhbpnxUrM6adcW9a94QKQ4nCQyH8Tvwu	Bitcoin Tumbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JWyiekXNv6gS88SQbzJ5cucChWyCvx8zG	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JWzPHoBaeinYAVa1KbyzYQ3Ub3RNYP4Su	Sextortion Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	-1	-1
1JX8aAN1mf5s3gumx8LqU9en5BG7X7DVjf	Sextortion Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JXAahUoTNepmhqgvi3fhPiZfrZDCKNgg9	Sextortion Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	-1	-1
1JXAzdxbPWSeXJYu54FDp2JPghuvvqLDeu	Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	-1	-1
1JXDmAWYheuru7BDsNXkWhZs8tZftAJACF	Sextortion Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	-1	-1
1JXEZ7vDeyHbrnYMNWf7zvSpfcP1HMxdy3	Ransomware	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	-1	-1
1JXF1TbrQcQLU7kioMrWs5mMxzTbrCkurv	Ransomware	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JXHubTcitnneM3g9CwMGUMvdJ3iv2To56	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JXQcjV1wBkYmQX6RKcVkcQN7Ttd8sV2po	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JXbvZfDFPWT1RAveohyvjFyzFZyzcJJWu	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JXe1a5aVR5igCtxnGSnEyZN6ikMr175Qm	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JXevrxAVTJCMUS1vo9UbGkhT2HiLghNEf	Sextortion Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JXfzEaqb6CUKpKc4bzrfQSC5wy7ty8M9v	Sextortion Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JXmSFvENbcWwknAP7WN8t6ciQCZKkeQNs	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JXmySs8Cu8UjfTPoGtAi4iD4x8C6ai5dS	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JXqXQ7Mqaj17Lz48XaQHBGBm1oFfkuufZ	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JXroaerQnWcD3LePg3Vw92nw7Wowu4CrL	Bitcoin Tumbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JXvEapcRCvywymcrYZ1rcCfLfNZKri4LP	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JXvPMtzEAgrgKoMYDan7rBKWFwUBk6Gvt	Sextortion Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JXwjPHpQW9KSbSTRTuNNCTofy6gw9SBVj	Bitcoin Tumbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JXwuEoraSZPyQ1eWzyxSn8dX3NA229pZK	Sextortion Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	-1	-1
1JXy7bxaSfP9MMgkeMx4csiQkeHGa5TrFG	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	-1	-1
1JXzLuYMrJY2KDXE7ZdxmbdaeAfQ8E6ZnU	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JY1UHc6V4rkHeS2rs4mjuFtr4YVFV3LbL	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	-1	-1
1JY4qD18QmhXwPEui2p1MErBnxscZtj9qq	Ransomware	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	-1	-1
1JY5WRV7NghbVpgCYYeM6RerWw2E4nceq2	Sextortion Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JY68LsyKmVyqaCDp9zRg563Lqf66MRSmJ	Sextortion Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JY6MJpVv3hvfmgzdQymrJn8WyZEQz538	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JYA4nZ8bFzc4BcfiPg3UszWbrk6tiGYhZ	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JYA8wepgYTRQqzdkNxiPPdvHs95RQhU6D	Sextortion Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JYBL7cyJY1dn59n2ojyyWBgQReBM8LP5t	Sextortion Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JYCJgUGdghxSVyo5g9DqkEwnGGArSjQqs	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JYCdAekgh5R5PZmJTVJTXa214DdNHBqX2	Ransomware	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JYD61Vf6cXAKpw9ZrNNK3LgWiRajYyS5X	Ransomware	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JYDWfgsavdsYyy35PXmvYAVbUmgjPg9AC	Ransomware	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JYDrWKTbeXWHTT9pM3QFDguqYdJsN8scP	Sextortion Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JYE5yjxCQAfGHzHZZWcVWdvZ73dqKutwV	Sextortion Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JYEX4YN1KYAVWgHBGcucKBpDqSnNuJYXq	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	1
1JYF9qcyXjKsWhtRo6pDaLZVCekRAFA3C6	Sextortion Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	-1	-1
1JYKjtc4H6TjQFrAM2qxTgCpi1aibrazv9	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JYM1V5s5TbknNJypkFuWQddoPjqgpscYj	Sextortion Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JYNq9L94V8RkunGmp7ELH8i9yRDfNH5Bu	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JYNuJMnom6X7XEwXsa4qhFF83qHaWtp6o	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JYR9VccGmDAk7Ax863XopAW2nSaALaSh8	Sextortion Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
1JYRrJokW7fDFq4hFre8RqoQCGE4pAMcKp	Blackmail Scam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0				0	0	0	0	0					0.0	0.0	0.0	0.0					0	0	1	-1
